species,individualCount,decimalLongitude,decimalLatitude,eventDate,district
Setophaga coronata/auduboni,2,-103.01622,42.707165,2016-09-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.35115,41.897594,2021-08-31,Bessey
Setophaga coronata/auduboni,5,-100.29806,41.90144,2021-11-03,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2013-09-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.20196,42.639263,2013-09-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.01436,42.71574,2016-08-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.012,42.70647,2014-09-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.32603,41.862217,2021-09-01,Bessey
Setophaga coronata/auduboni,2,-103.01622,42.707165,2012-07-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.90545,42.64485,2015-06-08,McKelvie
Setophaga coronata/auduboni,6,-102.998024,42.6778,2020-05-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2020-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,15,-100.38071,41.85729,2015-10-06,Bessey
Setophaga coronata/auduboni,2,-103.20196,42.639263,2017-05-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01436,42.71574,2015-09-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.57369,42.900314,2018-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.023254,42.709038,2015-09-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.38071,41.85729,2021-06-26,Bessey
Setophaga coronata/auduboni,1,-103.507034,42.95631,2019-05-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2018-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.0042,42.74487,2010-09-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.01622,42.707165,2018-08-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.22104,42.594135,2021-05-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.20196,42.639263,2013-09-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-102.924,42.682842,2021-05-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,13,-100.94989,42.6979,2012-07-18,McKelvie
Setophaga coronata/auduboni,1,-103.01622,42.707165,2021-11-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.42799,42.88041,2015-04-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-12-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-100.298355,41.899227,2015-05-17,Bessey
Setophaga coronata/auduboni,4,-100.29941,41.900497,2015-05-15,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2014-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-100.298355,41.899227,2020-07-10,Bessey
Setophaga coronata/auduboni,1,-103.0042,42.74487,2020-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2010-09-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.0042,42.74487,2021-09-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.58481,42.85706,2017-07-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,135,-103.64185,43.0005,2021-12-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.51138,41.971043,2020-05-19,Bessey
Setophaga coronata/auduboni,6,-103.0042,42.74487,2014-09-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.29941,41.900497,2015-05-15,Bessey
Setophaga coronata/auduboni,2,-103.023254,42.709038,2016-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.58951,42.94285,2015-06-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.48863,42.93795,2018-06-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.8363,42.965927,2020-06-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,18,-103.592834,42.98732,2014-05-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.298355,41.899227,2019-06-20,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2011-05-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.578995,42.7969,2019-06-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.58481,42.85706,2020-08-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-101.0645,42.684937,2021-06-07,McKelvie
Setophaga coronata/auduboni,3,-100.900085,42.645527,2015-06-13,McKelvie
Setophaga coronata/auduboni,2,-103.01436,42.71574,2015-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.26934,42.660927,2020-05-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-102.998024,42.6778,2020-07-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,44,-103.01622,42.707165,2017-09-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.02775,42.640285,2020-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.04533,42.635796,2019-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.15032,42.67875,2017-08-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.327644,41.896374,2018-06-26,Bessey
Setophaga coronata/auduboni,1,-103.0042,42.74487,2020-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.466194,41.86745,2005-04-01,Bessey
Setophaga coronata/auduboni,2,-103.009056,42.70811,2017-08-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01436,42.71574,2014-09-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.29994,41.90041,2020-06-12,Bessey
Setophaga coronata/auduboni,21,-103.18955,42.63071,2017-10-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.01622,42.707165,2013-05-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.268776,42.59905,2019-06-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2021-01-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.50328,42.822067,2018-12-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,17,-103.01622,42.707165,2018-09-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-101.13304,42.70163,2021-06-03,McKelvie
Setophaga coronata/auduboni,1,-102.958786,42.710506,2019-05-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2010-09-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.012,42.70647,2016-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.46364,42.794266,2020-06-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.298355,41.899227,2019-06-20,Bessey
Setophaga coronata/auduboni,2,-100.38071,41.85729,2021-06-04,Bessey
Setophaga coronata/auduboni,5,-103.01622,42.707165,2018-05-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2020-08-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2013-09-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2014-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-08-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-102.998024,42.6778,2020-05-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.15032,42.67875,2017-08-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2018-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.38071,41.85729,2020-05-30,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2021-06-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2016-08-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.51138,41.971043,2014-08-07,Bessey
Setophaga coronata/auduboni,2,-100.38071,41.85729,1986-06-11,Bessey
Setophaga coronata/auduboni,2,-101.17035,42.77121,2013-09-26,McKelvie
Setophaga coronata/auduboni,7,-103.01622,42.707165,2013-09-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2017-05-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-101.12257,42.70672,2020-05-19,McKelvie
Setophaga coronata/auduboni,1,-103.023254,42.709038,2016-09-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.394585,42.84311,2020-07-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.01622,42.707165,2015-06-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,30,-103.01622,42.707165,2017-05-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-102.998024,42.6778,2021-06-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.20196,42.639263,2020-09-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.021255,42.699585,2019-06-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.57369,42.900314,2018-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.57137,42.980373,2021-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.2617,42.64141,2016-09-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-100.466194,41.86745,2005-03-31,Bessey
Setophaga coronata/auduboni,3,-100.38071,41.85729,1986-06-11,Bessey
Setophaga coronata/auduboni,2,-101.03559,42.67562,2016-06-14,McKelvie
Setophaga coronata/auduboni,9,-103.26934,42.660927,2020-05-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2020-07-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.0042,42.74487,2021-06-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-101.17035,42.77121,2013-09-11,McKelvie
Setophaga coronata/auduboni,40,-100.38071,41.85729,2018-05-22,Bessey
Setophaga coronata/auduboni,5,-103.57369,42.900314,2016-05-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2015-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.57331,42.699944,2010-08-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.01622,42.707165,2016-08-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.32603,41.862217,2021-09-01,Bessey
Setophaga coronata/auduboni,2,-103.01622,42.707165,2019-07-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.998024,42.6778,2021-06-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.009056,42.70811,2017-08-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2010-08-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2016-09-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.126015,42.647507,2020-07-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.58951,42.94285,2015-06-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-101.17035,42.77121,2013-08-25,McKelvie
Setophaga coronata/auduboni,2,-103.51112,42.922745,2010-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.313614,41.87228,2012-05-19,Bessey
Setophaga coronata/auduboni,3,-101.03559,42.67562,2016-06-14,McKelvie
Setophaga coronata/auduboni,3,-103.023254,42.709038,2016-08-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01622,42.707165,2018-05-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,15,-103.01622,42.707165,2021-06-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.522736,42.836815,2020-05-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.29812,41.90158,2014-07-23,Bessey
Setophaga coronata/auduboni,7,-103.01622,42.707165,2018-10-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.23441,42.616795,2019-06-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.57169,42.69848,2020-11-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-05-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.57369,42.900314,2018-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.0042,42.74487,2009-09-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2020-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.49842,42.910927,2004-06-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-05-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2019-04-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2021-08-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.58481,42.85706,2021-06-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2019-09-08,Pine Ridge / Oglala
Setophaga coronata/auduboni,20,-100.38071,41.85729,2011-04-29,Bessey
Setophaga coronata/auduboni,8,-100.38071,41.85729,2000-03-30,Bessey
Setophaga coronata/auduboni,3,-101.12096,42.774364,2021-06-03,McKelvie
Setophaga coronata/auduboni,4,-103.01622,42.707165,2016-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2014-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-102.95323,42.71407,2020-06-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-103.023254,42.709038,2016-09-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-101.12096,42.774364,2021-06-03,McKelvie
Setophaga coronata/auduboni,2,-102.95866,42.706142,2017-11-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,9,-103.01622,42.707165,2010-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.90545,42.64485,2015-06-08,McKelvie
Setophaga coronata/auduboni,3,-103.037384,42.715656,2019-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.38071,41.85729,2017-06-03,Bessey
Setophaga coronata/auduboni,4,-103.00761,42.699867,2020-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.023254,42.709038,2015-09-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.998024,42.6778,2010-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.01622,42.707165,2020-06-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-103.023254,42.709038,2015-10-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.0042,42.74487,2015-05-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.0042,42.74487,2014-09-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.55399,42.86574,2013-06-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.023254,42.709038,2015-09-08,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.01622,42.707165,2014-09-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2010-09-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.90397,42.647408,2021-06-12,McKelvie
Setophaga coronata/auduboni,7,-103.57169,42.69848,2018-06-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-102.998024,42.6778,2021-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2018-05-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2015-10-08,Pine Ridge / Oglala
Setophaga coronata/auduboni,15,-100.29945,41.901028,2021-05-31,Bessey
Setophaga coronata/auduboni,4,-100.298355,41.899227,2019-06-02,Bessey
Setophaga coronata/auduboni,3,-103.023254,42.709038,2015-10-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-08-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.94989,42.6979,2012-07-18,McKelvie
Setophaga coronata/auduboni,4,-103.023254,42.709038,2016-09-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-100.30805,41.90036,2014-06-18,Bessey
Setophaga coronata/auduboni,1,-101.153336,42.688934,2017-06-03,McKelvie
Setophaga coronata/auduboni,2,-103.49842,42.910927,2019-04-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.02326,42.70902,2021-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-103.00878,42.70813,2018-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2020-09-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.01622,42.707165,2019-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2016-09-08,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.023254,42.709038,2015-10-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-103.01622,42.707165,2017-05-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2017-09-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.3755,41.908566,2021-08-02,Bessey
Setophaga coronata/auduboni,1,-103.00271,42.703846,2021-02-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.22436,42.606667,2021-05-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01442,42.716763,2019-07-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2000-07-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,16,-103.01622,42.707165,2018-10-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.998024,42.6778,2016-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-102.97727,42.787537,2020-06-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.51112,42.922745,2011-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.298355,41.899227,2018-07-09,Bessey
Setophaga coronata/auduboni,NA,-103.571465,42.697624,2009-10-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.20196,42.639263,2019-06-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,28,-103.01622,42.707165,2021-06-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01495,42.715416,2017-09-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.90397,42.647408,2021-06-12,McKelvie
Setophaga coronata/auduboni,3,-102.97727,42.787537,2020-06-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.58481,42.85706,2020-09-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,25,-103.57181,42.6984,2021-06-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2018-05-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.0042,42.74487,2014-09-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.51138,41.971043,2020-05-20,Bessey
Setophaga coronata/auduboni,4,-103.45935,42.91911,2016-05-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,20,-101.0645,42.684937,2019-06-04,McKelvie
Setophaga coronata/auduboni,3,-102.998024,42.6778,2016-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,14,-102.95323,42.71407,2020-06-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01032,42.709816,2020-09-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2016-05-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,18,-103.01622,42.707165,2020-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,14,-103.023254,42.709038,2016-10-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2019-08-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.224266,42.606678,2020-05-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.20196,42.639263,2017-09-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2017-05-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-100.38071,41.85729,2011-04-29,Bessey
Setophaga coronata/auduboni,8,-101.13304,42.70163,2019-06-12,McKelvie
Setophaga coronata/auduboni,5,-102.998024,42.6778,2021-01-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.00794,42.69542,2020-05-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.59236,42.95947,2011-04-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.023254,42.709038,2016-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.03632,42.707,2016-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.51014,42.959564,2018-05-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2017-03-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.97788,42.66331,2016-04-14,McKelvie
Setophaga coronata/auduboni,1,-103.00643,42.713276,2018-09-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.3164,42.631763,2009-04-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.38071,41.85729,2010-04-21,Bessey
Setophaga coronata/auduboni,7,-103.023254,42.709038,2016-10-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,50,-103.20196,42.639263,2015-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2016-09-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.51112,42.922745,2010-05-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2016-09-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.023254,42.709038,2014-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2018-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.01622,42.707165,2013-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.51138,41.971043,2021-04-02,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2010-09-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.998024,42.6778,2021-08-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-05-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01622,42.707165,2010-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.38071,41.85729,2010-07-28,Bessey
Setophaga coronata/auduboni,12,-100.51138,41.971043,2020-05-31,Bessey
Setophaga coronata/auduboni,1,-103.547775,42.894,2010-07-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,20,-103.3164,42.631763,2020-06-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,14,-103.01622,42.707165,2016-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,17,-103.01622,42.707165,2017-05-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2013-09-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-100.38071,41.85729,2020-04-24,Bessey
